ts,token,event_seq,symbol,tier,side,plan_name,usd_flow,tokens_raw_delta,px_usd,weth_px_usd,impact_pct,gas_usd,quote_source,quote_status,gap_s,note
1789890000.0,0x77cda71b9d01739e2e4bed64944c335e9e51ecd1,1518,CASHDOG,A,buy,cfg_ladder_stop,-10.07,8023692287022855094272,1.24631e-21,2573.34,2.3773,0.07,kyber,ok,0.0,buy 0.003886 WETH ($10.00) → 8.02e+21 raw via kyber impact 2.38%
1789900000.0,0x05bde402b1355e745469abba214fc09affbcc1c6,1519,MACHO,A,buy,cfg_ladder_stop,-10.07,24000780041672724578304,4.16653e-22,2575.42,6.1018,0.07,kyber,ok,0.0,buy 0.00388286 WETH ($10.00) → 2.4e+22 raw via kyber impact 6.10%
1789900000.0,0x05bde402b1355e745469abba214fc09affbcc1c6,1519,MACHO,A,stop,cfg_ladder_stop,4.76432,-24000780041672724578304,2.01424e-22,2574.94,-2.7632,0.07,kyber,ok,240.156,sell 2.4e+22 raw → 0.00187639 WETH ($4.83) via kyber impact -2.76%
1789900000.0,0x0376efdce4b6b2c1d07c2375dc5eec55c3abc680,1364,TNGS,A,no_route,cfg_ladder_stop,0.0,-60779533333654457548800,0.0,2575.47,,0.0,none,absent,720.009,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789900000.0,0x77cda71b9d01739e2e4bed64944c335e9e51ecd1,1518,CASHDOG,A,tp_2x,cfg_ladder_stop,10.6822,-4011846143511427547136,2.68012e-21,2575.52,,0.07,kyber,ok,240.355,sell 4.01e+21 raw → 0.00417451 WETH ($10.75) via kyber
1789900000.0,0x77cda71b9d01739e2e4bed64944c335e9e51ecd1,1518,CASHDOG,A,stop,cfg_ladder_stop,0.552981,-4011846143511427547136,1.55285e-22,2579.63,-19.0119,0.07,kyber,ok,719.949,sell 4.01e+21 raw → 0.000241548 WETH ($0.62) via kyber impact -19.01%
1789900000.0,0xee78e86d3c4604e68a75b49b71a8a594af7c5e9d,1520,PAYOFF,A,buy,cfg_ladder_stop,-10.07,4871171203856562783256576,2.05289e-24,2578.99,-1.6109,0.07,kyber,ok,0.0,buy 0.00387749 WETH ($10.00) → 4.87e+24 raw via kyber impact -1.61%
1789900000.0,0xee78e86d3c4604e68a75b49b71a8a594af7c5e9d,1520,PAYOFF,A,tp_2x,cfg_ladder_stop,-0.00619141,-2435585601928281391628288,2.61985e-26,2581.76,99.3233,0.07,kyber,ok,240.129,sell 2.44e+24 raw → 2.47209e-05 WETH ($0.06) via kyber impact 99.32%
1789900000.0,0xad25c594907e70b521f14e60e19b373dc09ee2d1,1368,ROOT,A,no_route,cfg_ladder_stop,0.0,-71302564913539968925696,0.0,2583.1,,0.0,none,absent,1680.75,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789900000.0,0xc9ae6bd749ca04efe081299d9e9c575c40346bce,1521,LOBSTER,A,buy,cfg_ladder_stop,-10.07,62341369019672291180544,1.60407e-22,2580.1,12.3547,0.07,kyber,ok,0.0,buy 0.00387582 WETH ($10.00) → 6.23e+22 raw via kyber impact 12.35%
1789900000.0,0xc9ae6bd749ca04efe081299d9e9c575c40346bce,1521,LOBSTER,A,tp_2x,cfg_ladder_stop,6.89511,-31170684509836145590272,2.23451e-22,2573.95,-1.2548,0.07,kyber,ok,239.94,sell 3.12e+22 raw → 0.00270335 WETH ($6.97) via kyber impact -1.25%
1789900000.0,0x0ab48c8cc8edc332111ab2e8f70c5e540d45cf5c,1522,AFTERHOURS,A,buy,cfg_ladder_stop,-10.07,134671776548461761003520,7.42546e-23,2573.95,5.748,0.07,kyber,ok,0.0,buy 0.00388508 WETH ($10.01) → 1.35e+23 raw via kyber impact 5.75%
1789900000.0,0xee78e86d3c4604e68a75b49b71a8a594af7c5e9d,1520,PAYOFF,A,tp_5x,cfg_ladder_stop,-0.0357186,-1217792800964140695814144,2.81504e-26,2574.17,99.5936,0.07,kyber,ok,240.27,sell 1.22e+24 raw → 1.33173e-05 WETH ($0.03) via kyber impact 99.59%
1789900000.0,0x0ab48c8cc8edc332111ab2e8f70c5e540d45cf5c,1522,AFTERHOURS,A,tp_2x,cfg_ladder_stop,14.586,-67335888274230880501760,2.17655e-22,2574.58,-5.2921,0.07,kyber,ok,720.576,sell 6.73e+22 raw → 0.00569242 WETH ($14.66) via kyber impact -5.29%
1789900000.0,0xcb5fcd7d250ca4990b05787fbb79bcea6abc91ec,1373,HOT,A,no_route,cfg_ladder_stop,0.0,-57731051562471866236928,0.0,2575.47,,0.0,none,absent,3121.27,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789900000.0,0xccf0ea3eed433db872b55cc6c2f0099f7a9a7e44,1383,Niche,A,no_route,cfg_ladder_stop,0.0,-64544661577439461244928,0.0,2570.54,,0.0,none,absent,332.57,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789900000.0,0xee78e86d3c4604e68a75b49b71a8a594af7c5e9d,1520,PAYOFF,A,tp_10x,cfg_ladder_stop,-0.0495565,-730675680578484417488486,2.79788e-26,2570.84,99.7423,0.07,kyber,ok,239.369,sell 7.31e+23 raw → 7.95083e-06 WETH ($0.02) via kyber impact 99.74%
1789900000.0,0xda376c234983658d3993a6592aaff2c61829b922,1524,BONK,A,buy,cfg_ladder_stop,-10.07,8536893751992214618112,1.17139e-21,2570.84,8.4979,0.07,kyber,ok,0.0,buy 0.00388978 WETH ($10.00) → 8.54e+21 raw via kyber impact 8.50%
1789900000.0,0xda376c234983658d3993a6592aaff2c61829b922,1524,BONK,A,tp_2x,cfg_ladder_stop,9.40074,-4268446875996107309056,2.21878e-21,2571.8,6.4384,0.07,kyber,ok,240.154,sell 4.27e+21 raw → 0.00368476 WETH ($9.47) via kyber impact 6.44%
1789900000.0,0xda376c234983658d3993a6592aaff2c61829b922,1524,BONK,A,stop,cfg_ladder_stop,0.189861,-4268446875996107309056,6.08794e-23,2573.78,0.0505,0.07,kyber,ok,1200.49,sell 4.27e+21 raw → 0.000100952 WETH ($0.26) via kyber impact 0.05%
1789910000.0,0x8836bb6409ec20f24881da47b3344ea2304dfc01,1527,FOLD,A,buy,cfg_ladder_stop,-10.07,94713933736507657420800,1.05581e-22,2576.56,7.3724,0.07,kyber,ok,0.0,buy 0.00388114 WETH ($10.00) → 9.47e+22 raw via kyber impact 7.37%
1789910000.0,0x8836bb6409ec20f24881da47b3344ea2304dfc01,1527,FOLD,A,tp_2x,cfg_ladder_stop,10.1916,-47356966868253828710400,2.16687e-22,2578.41,-0.5224,0.07,kyber,ok,240.075,sell 4.74e+22 raw → 0.00398149 WETH ($10.26) via kyber impact -0.52%
1789910000.0,0x3b4f50920fbc1f168dc179994734fe1625425f8d,1528,Olympus,A,buy,cfg_ladder_stop,-10.07,69465715204030245896192,1.43956e-22,2576.43,13.7528,0.07,kyber,ok,0.0,buy 0.00388134 WETH ($10.01) → 6.95e+22 raw via kyber impact 13.75%
1789910000.0,0x3b4f50920fbc1f168dc179994734fe1625425f8d,1528,Olympus,A,tp_2x,cfg_ladder_stop,12.037,-34732857602015122948096,3.48573e-22,2574.1,,0.07,kyber,ok,240.243,sell 3.47e+22 raw → 0.0046998 WETH ($12.11) via kyber
1789910000.0,0x468db211add0aaa28ba2ca9d0f5f0bd70898ca50,1529,ROBOCLAW,A,buy,cfg_ladder_stop,-10.07,32282142015015910113280,3.09769e-22,2583.05,29.4606,0.07,kyber,ok,0.0,buy 0.00387139 WETH ($9.99) → 3.23e+22 raw via kyber impact 29.46%
1789910000.0,0x468db211add0aaa28ba2ca9d0f5f0bd70898ca50,1529,ROBOCLAW,A,tp_2x,cfg_ladder_stop,8.2742,-16141071007507955056640,5.16955e-22,2580.94,-4.947,0.07,kyber,ok,239.569,sell 1.61e+22 raw → 0.00323085 WETH ($8.34) via kyber impact -4.95%
1789910000.0,0x0426572d427ed365fb149749f85a641b89c50b0f,1530,BORING,A,buy,cfg_ladder_stop,-10.07,18896748944020754520866816,5.29192e-25,2579.25,-28.8039,0.07,kyber,ok,0.0,buy 0.0038771 WETH ($10.01) → 1.89e+25 raw via kyber impact -28.80%
1789910000.0,0x2ea0fcc525a1cf39d95dc02fe587e498b9c20372,1397,BITDOG,A,stop,cfg_ladder_stop,6.55008,-26649883638181486657536,2.48409e-22,2580.14,,0.07,scanhood,ok,959.574,sell 2.66e+22 raw → 0.00256578 WETH ($6.62) via scanhood
1789910000.0,0xbe6adaad4694f245ec5000a8b802527b0599a5b5,1395,HAVOC,A,no_route,cfg_ladder_stop,0.0,-27418936231310833745920,0.0,2579.69,,0.0,none,absent,1439.45,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789910000.0,0x0426572d427ed365fb149749f85a641b89c50b0f,1530,BORING,A,tp_2x,cfg_ladder_stop,0.864862,-9448374472010377260433408,9.89442e-26,2580.12,91.0487,0.07,kyber,ok,240.584,sell 9.45e+24 raw → 0.000362312 WETH ($0.93) via kyber impact 91.05%
1789910000.0,0x21b6440fa6c839bf48980ca63cd911da875dce18,1532,HITCOIN,A,buy,cfg_ladder_stop,-10.07,79721709633071606661120,1.25436e-22,2579.29,13.5297,0.07,kyber,ok,0.0,buy 0.00387704 WETH ($10.00) → 7.97e+22 raw via kyber impact 13.53%
1789910000.0,0x0426572d427ed365fb149749f85a641b89c50b0f,1530,BORING,A,tp_5x,cfg_ladder_stop,3.75923,-4724187236005188630216704,8.10559e-25,2580.92,73.1017,0.07,kyber,ok,240.165,sell 4.72e+24 raw → 0.00148468 WETH ($3.83) via kyber impact 73.10%
1789910000.0,0x21b6440fa6c839bf48980ca63cd911da875dce18,1532,HITCOIN,A,stop,cfg_ladder_stop,0.396425,-79721709633071606661120,5.85066e-24,2585.49,92.9663,0.07,kyber,ok,479.718,sell 7.97e+22 raw → 0.000180419 WETH ($0.47) via kyber impact 92.97%
1789910000.0,0x51649697c1ab17b92c497bed490ee1133bf8d26c,1537,AI,A,buy,cfg_ladder_stop,-10.07,49210635142598341165056,2.03208e-22,2576.79,6.8287,0.07,kyber,ok,0.0,buy 0.0038808 WETH ($10.00) → 4.92e+22 raw via kyber impact 6.83%
1789910000.0,0xe6e9ad6f1d0842d6106800af125f70ded618fe2b,1538,TAG,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789920000.0,0xa29e6e999ee6c766226bf476cfabc7649ee4d82e,1539,SP,A,buy,cfg_ladder_stop,-10.07,125914516315380366966784,7.9419e-23,2581.19,-7.8569,0.07,kyber,ok,0.0,buy 0.00387418 WETH ($10.00) → 1.26e+23 raw via kyber impact -7.86%
1789920000.0,0xa29e6e999ee6c766226bf476cfabc7649ee4d82e,1539,SP,A,tp_2x,cfg_ladder_stop,13.7369,-62957258157690183483392,2.19306e-22,2581.97,-14.3761,0.07,kyber,ok,240.828,sell 6.3e+22 raw → 0.00535089 WETH ($13.81) via kyber impact -14.38%
1789920000.0,0xf1c7f12507fda49004c75fe93b836c032dcadc0d,1413,INURANUS,A,no_route,cfg_ladder_stop,0.0,-24154650042501223677952,0.0,2580.95,,0.0,none,absent,1439.98,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789920000.0,0x1c4b0c2bd3b8b7be25bd7bdce2382520bee3be60,1416,OCTO,A,no_route,cfg_ladder_stop,0.0,-31316451946246956908544,0.0,2582.52,,0.0,none,absent,720.62,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789920000.0,0x063354ac763dbdf03447c09d8ff9f338e68380f3,1540,SP,A,buy,cfg_ladder_stop,-10.07,23745989858677879734272,4.21124e-22,2582.52,3.7392,0.07,kyber,ok,0.0,buy 0.00387219 WETH ($9.99) → 2.37e+22 raw via kyber impact 3.74%
1789920000.0,0x61671e55edf4d73f74104177e11e3019703e0391,1543,TAG,A,buy,cfg_ladder_stop,-10.07,81386699103793682841600,1.2287e-22,2585.27,-1.9555,0.07,kyber,ok,0.0,buy 0.00386807 WETH ($10.00) → 8.14e+22 raw via kyber impact -1.96%
1789920000.0,0x301904cecaaec7df7a96dc00c97ea7612feff0e3,1546,SP,A,buy,cfg_ladder_stop,-10.07,169239760243892414316544,5.90878e-23,2597.86,25.8965,0.07,kyber,ok,0.0,buy 0.00384932 WETH ($10.00) → 1.69e+23 raw via kyber impact 25.90%
1789920000.0,0x2ceec6dbcf9926a48fa72f9fae0cb0c44696f31f,1547,0XBOT,A,buy,cfg_ladder_stop,-10.07,100231545872592125558784,9.9769e-23,2597.86,1.5108,0.07,kyber,ok,0.0,buy 0.00384932 WETH ($10.00) → 1e+23 raw via kyber impact 1.51%
1789920000.0,0x1f22de30bfbbe5dcfc03470832a4271af69f6e9d,1548,EVO,A,buy,cfg_ladder_stop,-10.07,79358824844665596936192,1.2601e-22,2603.93,2.1568,0.07,kyber,ok,0.0,buy 0.00384035 WETH ($9.98) → 7.94e+22 raw via kyber impact 2.16%
1789920000.0,0xedd0033f059258643a846bfe2647412868d5d68c,1549,0XBOT,A,buy,cfg_ladder_stop,-10.07,45129433639370050502656,2.21585e-22,2599.03,0.3992,0.07,kyber,ok,0.0,buy 0.00384758 WETH ($10.00) → 4.51e+22 raw via kyber impact 0.40%
1789920000.0,0x2ceec6dbcf9926a48fa72f9fae0cb0c44696f31f,1547,0XBOT,A,tp_2x,cfg_ladder_stop,7.25639,-50115772936296062779392,1.46189e-22,2596.89,0.0204,0.07,kyber,ok,479.656,sell 5.01e+22 raw → 0.00281983 WETH ($7.33) via kyber impact 0.02%
1789920000.0,0x61671e55edf4d73f74104177e11e3019703e0391,1543,TAG,A,no_route,cfg_ladder_stop,0.0,-81386699103793682841600,0.0,2593.35,,0.0,none,absent,1440.37,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789920000.0,0x301904cecaaec7df7a96dc00c97ea7612feff0e3,1546,SP,A,tp_2x,cfg_ladder_stop,5.31698,-84619880121946207158272,6.36609e-23,2598.34,14.9853,0.07,kyber,ok,240.29,sell 8.46e+22 raw → 0.0020732 WETH ($5.39) via kyber impact 14.99%
1789920000.0,0x4248cf0b3dd70fc247ab6f2c409dbbe0aca7e295,1551,INU,A,buy,cfg_ladder_stop,-10.07,31982285661129035218944,3.12673e-22,2605.65,8.2077,0.07,kyber,ok,0.0,buy 0.00383781 WETH ($9.99) → 3.2e+22 raw via kyber impact 8.21%
1789920000.0,0x108923aea9603bbb10a2c6dc7eabcf46da382d2c,1552,INU,A,buy,cfg_ladder_stop,-10.07,33543754178660650713088,2.98118e-22,2605.65,-12.5029,0.07,kyber,ok,0.0,buy 0.00383781 WETH ($9.99) → 3.35e+22 raw via kyber impact -12.50%
1789920000.0,0x108923aea9603bbb10a2c6dc7eabcf46da382d2c,1552,INU,A,tp_2x,cfg_ladder_stop,8.20723,-16771877089330325356544,4.93518e-22,2606.08,-0.724,0.07,kyber,ok,240.014,sell 1.68e+22 raw → 0.00317722 WETH ($8.28) via kyber impact -0.72%
1789920000.0,0xf35ce849280a40338f0cf0ef1a6329d7c8f2bf81,1554,CLANKOS,A,buy,cfg_ladder_stop,-10.07,126114560002818798780416,7.9293e-23,2612.81,-5.967,0.07,kyber,ok,0.0,buy 0.0038273 WETH ($10.00) → 1.26e+23 raw via kyber impact -5.97%
1789920000.0,0xca126d97c2e6a3fe0ba9713a21d0f4ded45d9e2f,1429,SI,A,no_route,cfg_ladder_stop,0.0,-21321238818966153986048,0.0,2619.65,,0.0,none,absent,1440.06,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789920000.0,0xa79b16e4af61125e013c51f3f084e4d1bbcd7095,1555,FEELSBAD,A,buy,cfg_ladder_stop,-10.07,374638378796858535313408,2.66924e-23,2619.65,-9.2042,0.07,kyber,ok,0.0,buy 0.0038173 WETH ($10.01) → 3.75e+23 raw via kyber impact -9.20%
1789920000.0,0xa79b16e4af61125e013c51f3f084e4d1bbcd7095,1555,FEELSBAD,A,tp_2x,cfg_ladder_stop,13.5839,-187319189398429267656704,7.28913e-23,2622.26,-7.0589,0.07,kyber,ok,131.347,sell 1.87e+23 raw → 0.00521703 WETH ($13.65) via kyber impact -7.06%
1789920000.0,0xca319f3e2bea4922aa69cd69eeb76ebdd96ffc96,1414,INURANUS,A,no_route,cfg_ladder_stop,0.0,-47030645326678522331136,0.0,2638.27,,0.0,none,absent,8051.77,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789920000.0,0x354ea1ad7e90fe4a470c7a2f5c890cb83ce993ef,1440,XEN,A,no_route,cfg_ladder_stop,0.0,-39727317255262453104640,0.0,2636.84,,0.0,none,absent,719.274,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789920000.0,0x42b3764c47360667b7f2973701da77ab2c29fc9a,1557,TIGRINO,A,buy,cfg_ladder_stop,-10.07,103256616968048,9.68461e-14,2636.84,-3.8973,0.07,router,ok,0.0,buy 0.00379242 WETH ($10.00) → 1.03e+14 raw via router impact -3.90%
1789920000.0,0x50a308d3ff419510332077d9ed2e8fadb97fbe1e,1558,STOCKCALL,A,buy,cfg_ladder_stop,-10.07,126086809775779279273984,7.93104e-23,2636.84,1.8852,0.07,kyber,ok,0.0,buy 0.00379242 WETH ($10.00) → 1.26e+23 raw via kyber impact 1.89%
1789920000.0,0x50a308d3ff419510332077d9ed2e8fadb97fbe1e,1558,STOCKCALL,A,no_route,cfg_ladder_stop,0.0,-126086809775779279273984,0.0,2635.02,,0.0,none,absent,240.518,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789920000.0,0xb8c5695a20356df3bae6037102c63cee157e521a,1445,OCAT,A,no_route,cfg_ladder_stop,0.0,-85715735451156982267904,0.0,2637.22,,0.0,none,absent,65078.1,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789920000.0,0xc23c674b6ddbcfa4f7116245b2f1960439129eea,1444,AMI,A,no_route,cfg_ladder_stop,0.0,-89040793135028249821184,0.0,2637.22,,0.0,none,absent,65078.1,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789920000.0,0x3c0ec473bd944affa0b86e005c830c2c91950626,1559,DrPhil,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789920000.0,0xf32ce9e99fad3177efeec5d0d17427fe532204d8,1560,JEANPHIL,A,buy,cfg_ladder_stop,-10.07,93368388642046696488960,1.07103e-22,2637.22,48.4564,0.07,kyber,ok,0.0,buy 0.00379187 WETH ($9.99) → 9.34e+22 raw via kyber impact 48.46%
1789920000.0,0x42b3764c47360667b7f2973701da77ab2c29fc9a,1557,TIGRINO,A,tp_2x,cfg_ladder_stop,15.8333,-51628308484024,3.08035e-13,2639.26,0.3643,0.07,router,ok,239.623,sell 5.16e+13 raw → 0.00602568 WETH ($15.90) via router impact 0.36%
1789920000.0,0x42b3764c47360667b7f2973701da77ab2c29fc9a,1557,TIGRINO,A,tp_5x,cfg_ladder_stop,18.0999,-25814154242012,7.03872e-13,2639.58,0.3481,0.07,router,ok,239.176,sell 2.58e+13 raw → 0.00688362 WETH ($18.17) via router impact 0.35%
1789920000.0,0x7783f3872b58ce6e39714a074273a57f94e3b304,1561,ORBIPOOL,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789930000.0,0x42b3764c47360667b7f2973701da77ab2c29fc9a,1557,TIGRINO,A,tp_10x,cfg_ladder_stop,24.2743,-15488492545207,1.57177e-12,2634.06,0.3428,0.07,router,ok,239.402,sell 1.55e+13 raw → 0.0092421 WETH ($24.34) via router impact 0.34%
1789930000.0,0x42b3764c47360667b7f2973701da77ab2c29fc9a,1557,TIGRINO,A,stop,cfg_ladder_stop,-0.0699493,-10325661696805,4.90914e-18,2625.29,0.3049,0.07,router,ok,719.911,sell 1.03e+13 raw → 1.93084e-08 WETH ($0.00) via router impact 0.30%
1789930000.0,0x66654ef787bf2c4334e65d0c4dc75d566c0bcb4b,1565,RUNNER,A,buy,cfg_ladder_stop,-10.07,44836224304775035879424,2.23034e-22,2625.29,27.58,0.07,kyber,ok,0.0,buy 0.0038091 WETH ($10.01) → 4.48e+22 raw via kyber impact 27.58%
1789930000.0,0x51795c0b7466466131f945fd3dfe65cbeec61342,1567,INTERNET,A,buy,cfg_ladder_stop,-10.07,113486989112434050990080,8.81158e-23,2627.27,,0.07,kyber,ok,0.0,buy 0.00380623 WETH ($10.00) → 1.13e+23 raw via kyber
1789930000.0,0xc1a067b77887fc22cbfef528b87ecdcedd3b5b67,1568,JEV,A,buy,cfg_ladder_stop,-10.07,19350079808969130377216,5.16794e-22,2633.06,-3.42,0.07,kyber,ok,0.0,buy 0.00379787 WETH ($9.99) → 1.94e+22 raw via kyber impact -3.42%
1789930000.0,0xead74aa7490fa02d1e50fedef179d8c1fedeb785,1570,GrapheneOS,A,buy,cfg_ladder_stop,-10.07,47041731060134471270400,2.12577e-22,2632.46,100.0,0.07,kyber,ok,0.0,buy 0.00379873 WETH ($10.00) → 4.7e+22 raw via kyber impact 100.00%
1789930000.0,0xead74aa7490fa02d1e50fedef179d8c1fedeb785,1570,GrapheneOS,A,tp_2x,cfg_ladder_stop,8.65005,-23520865530067235635200,3.70737e-22,2635.94,1.399,0.07,kyber,ok,239.699,sell 2.35e+22 raw → 0.00331019 WETH ($8.72) via kyber impact 1.40%
1789930000.0,0x7503d4144590e2afb5de4a9330fa8debecd4638c,1571,AGENT,A,buy,cfg_ladder_stop,-10.07,41714345838392228446208,2.39726e-22,2634.26,-1.1211,0.07,kyber,ok,0.0,buy 0.00379613 WETH ($10.01) → 4.17e+22 raw via kyber impact -1.12%
1789930000.0,0x621280e000ad10ae1a0afd83810b9c3d197535cb,1482,AIForce,A,stop,cfg_ladder_stop,0.0679971,-22988871444261745826202,6.00278e-24,2631.5,,0.07,kyber,ok,27011.9,sell 2.3e+22 raw → 5.24177e-05 WETH ($0.14) via kyber
1789930000.0,0x957fef6a4eed75c208b3964972839103c0dfbab5,1458,WILLIE,A,no_route,cfg_ladder_stop,0.0,-7207142552199589212980,0.0,2631.5,,0.0,none,absent,1679.18,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789930000.0,0x2ff952ad38e384fc1c4d28bcf358b193d83142a9,1572,PAGEBOY,A,buy,cfg_ladder_stop,-10.07,113005090750969321357312,8.84916e-23,2631.5,-9.2394,0.07,kyber,ok,0.0,buy 0.00380011 WETH ($10.00) → 1.13e+23 raw via kyber impact -9.24%
1789930000.0,0xead74aa7490fa02d1e50fedef179d8c1fedeb785,1570,GrapheneOS,A,tp_5x,cfg_ladder_stop,8.29223,-11760432765033617817600,7.11048e-22,2630.77,7.3446,0.07,kyber,ok,480.594,sell 1.18e+22 raw → 0.00317698 WETH ($8.36) via kyber impact 7.34%
1789930000.0,0x1f766c61886093bb3e662f1b3802f35ed583828b,1573,TYLER,A,buy,cfg_ladder_stop,-10.07,273323688051041,3.65867e-14,2630.77,-5.4136,0.07,router,ok,0.0,buy 0.00380117 WETH ($10.00) → 2.73e+14 raw via router impact -5.41%
1789930000.0,0x51795c0b7466466131f945fd3dfe65cbeec61342,1567,INTERNET,A,stop,cfg_ladder_stop,1.88488,-113486989112434050990080,1.72256e-23,2626.24,89.2178,0.07,kyber,ok,240.788,sell 1.13e+23 raw → 0.00074496 WETH ($1.95) via kyber impact 89.22%
1789930000.0,0x1e8ea63576dd7b7c29a69b328156553af7922892,1576,JEVINCI,A,buy,cfg_ladder_stop,-10.07,127807232964153258803200,7.82428e-23,2626.24,-7.2808,0.07,kyber,ok,0.0,buy 0.00380773 WETH ($9.99) → 1.28e+23 raw via kyber impact -7.28%
1789930000.0,0x2ff952ad38e384fc1c4d28bcf358b193d83142a9,1572,PAGEBOY,A,tp_2x,cfg_ladder_stop,8.37525,-56502545375484660678656,1.49467e-22,2627.74,24.1794,0.07,kyber,ok,720.594,sell 5.65e+22 raw → 0.00321552 WETH ($8.45) via kyber impact 24.18%
1789930000.0,0x2b61cf2b8542bc6ba40e0717ec444afa00d2cd23,1577,Graphene,A,buy,cfg_ladder_stop,-10.07,10678641944233067958763520,9.36449e-25,2627.74,-0.4293,0.07,kyber,ok,0.0,buy 0.00380555 WETH ($9.99) → 1.07e+25 raw via kyber impact -0.43%
1789930000.0,0x1f766c61886093bb3e662f1b3802f35ed583828b,1573,TYLER,A,tp_2x,cfg_ladder_stop,23.5663,-136661844025520,1.72955e-13,2626.59,0.4051,0.07,router,ok,239.441,sell 1.37e+14 raw → 0.00899887 WETH ($23.64) via router impact 0.41%
1789930000.0,0x1f766c61886093bb3e662f1b3802f35ed583828b,1573,TYLER,A,tp_5x,cfg_ladder_stop,16.1684,-68330922012760,2.37643e-13,2627.65,0.3616,0.07,router,ok,240.351,sell 6.83e+13 raw → 0.00617981 WETH ($16.24) via router impact 0.36%
1789930000.0,0x503ef2232f31bf6b71daeafc5690b9230686c2c6,1579,MACHINE,A,buy,cfg_ladder_stop,-10.07,79956943399711315853312,1.25067e-22,2627.65,4.2441,0.07,kyber,ok,0.0,buy 0.00380568 WETH ($10.00) → 8e+22 raw via kyber impact 4.24%
1789930000.0,0x645ad75d7f56371b77a02e4be776ae853a97250f,1580,ZNARK,A,buy,cfg_ladder_stop,-10.07,94732627000783313829888,1.0556e-22,2627.65,20.25,0.07,kyber,ok,0.0,buy 0.00380568 WETH ($10.00) → 9.47e+22 raw via kyber impact 20.25%
1789930000.0,0x503ef2232f31bf6b71daeafc5690b9230686c2c6,1579,MACHINE,A,tp_2x,cfg_ladder_stop,5.90498,-39978471699855657926656,1.49455e-22,2626.56,7.5935,0.07,kyber,ok,239.533,sell 4e+22 raw → 0.0022733 WETH ($5.97) via kyber impact 7.59%
1789930000.0,0xa79b16e4af61125e013c51f3f084e4d1bbcd7095,1555,FEELSBAD,A,stop,cfg_ladder_stop,2.86116,-187319189398429267656704,1.56479e-23,2627.78,26.9523,0.07,kyber,ok,480.437,sell 1.87e+23 raw → 0.00111567 WETH ($2.93) via kyber impact 26.95%
1789930000.0,0xf35fc004528e8e213c22248b1e5ac4cb1bb337f1,1465,WOMAN,A,no_route,cfg_ladder_stop,0.0,-12310811499355927740416,0.0,2627.41,,0.0,none,absent,479.17,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789930000.0,0x1f766c61886093bb3e662f1b3802f35ed583828b,1573,TYLER,A,stop,cfg_ladder_stop,-0.0683264,-68330922012761,2.44922e-17,2632.07,0.3623,0.07,router,ok,1439.76,sell 6.83e+13 raw → 6.35841e-07 WETH ($0.00) via router impact 0.36%
1789930000.0,0x854113ec599e02c08b1b6b0fb8cdffeca8d957d2,1583,TAIL,A,buy,cfg_ladder_stop,-10.07,1732259489197234847744,5.77281e-21,2636.36,70.9812,0.07,kyber,ok,0.0,buy 0.00379311 WETH ($9.99) → 1.73e+21 raw via kyber impact 70.98%
