ts,token,event_seq,symbol,tier,policy,side,frac_of_original,px,usd_proceeds,gap_s,note
1789652532.234143,0xec497635e56cb3d1cc316c0ca6085a2f1124e4b6,648,GROKBOOK,B,cfg_ladder_trail30_6h,trail,1.0,9.266420087140184e-23,7.652082,84.5,
1789652614.678724,0xec497635e56cb3d1cc316c0ca6085a2f1124e4b6,648,GROKBOOK,B,sell_15m,time_exit,1.0,1.2124917044421058e-22,10.01259,82.4,
1789652614.678724,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,trail_30,trail,1.0,3.6087729206054073e-25,7.568395,82.4,
1789652614.678724,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,tp2_half_trail30,trail,1.0,3.6087729206054073e-25,7.568395,82.4,
1789652614.678724,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,cfg_ladder_trail30_6h,trail,1.0,3.6087729206054073e-25,7.568395,82.4,
1789652700.710306,0xd9510867d59b84ff815d349759a64236f996ff4b,654,Perpex,B,*,buy,1.0,1.4052124296788264e-22,-9.989615,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; buy 0.00410066 WETH ($9.99) → 7.11e+22 raw via kyber impact 100.00%"
1789652700.710306,0x7172362ae742d94981e209c5cba3ff3e99ba08f6,655,LAUNCHOOD,B,*,buy,1.0,3.855778291843893e-23,-9.989615,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; buy 0.00410066 WETH ($9.99) → 2.59e+23 raw via kyber impact 100.00%"
1789652700.710306,0xceec061929b32bce8bbd75ed3e6d02518cc4cdd1,656,MUSEX,B,*,buy,1.0,2.65668533561939e-23,-9.989615,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; buy 0.00410066 WETH ($9.99) → 3.76e+23 raw via kyber impact 100.00%"
1789652700.710306,0xafbdf80d8455cedddd7635590c61c4f6bf6010a2,657,FOSSIL,B,*,buy,1.0,6.799392700298997e-23,-9.989615,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; buy 0.00410066 WETH ($9.99) → 1.47e+23 raw via kyber impact 100.00%"
1789652700.710306,0x023e26f8104c4566f24c30334bc8369ed3f1c60b,642,CFPX,B,sell_30m,time_exit,1.0,2.658530486792037e-23,10.50047,86.0,
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,hold_to_end,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,sell_15m,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,sell_30m,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,sell_1h,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,sell_2h,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,sell_3h,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,sell_6h,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,stop_30,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,stop_50,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,cfg_ladder,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,cfg_ladder_stop,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,trail_50,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,tp2_half_stop50_6h,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6e8701463cbd8df9e1bb80977507b5f6211a35c0,651,INUVATION,B,ctl_random_exit,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,hold_to_end,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,sell_15m,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,sell_30m,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,sell_1h,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,sell_2h,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,sell_3h,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,sell_6h,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,stop_50,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,cfg_ladder,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,cfg_ladder_stop,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,trail_50,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,tp2_half_stop50_6h,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652700.710306,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,ctl_random_exit,no_route,0.0,0.0,0.0,86.0,"NO ROUTE — dead coin, proceeds $0"
1789652803.150858,0xd9510867d59b84ff815d349759a64236f996ff4b,654,Perpex,B,ctl_exit_immediately,time_exit,1.0,1.2287448487863565e-22,8.735112,102.4,
1789652803.150858,0x7172362ae742d94981e209c5cba3ff3e99ba08f6,655,LAUNCHOOD,B,ctl_exit_immediately,time_exit,1.0,3.7360121979579626e-23,9.679323,102.4,
1789652803.150858,0xceec061929b32bce8bbd75ed3e6d02518cc4cdd1,656,MUSEX,B,ctl_exit_immediately,time_exit,1.0,2.4911634366608585e-23,9.367223,102.4,
1789652803.150858,0xafbdf80d8455cedddd7635590c61c4f6bf6010a2,657,FOSSIL,B,ctl_exit_immediately,time_exit,1.0,6.881517861398108e-23,10.110273,102.4,
1789652891.5262332,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,*,buy,1.0,1.1571806972426796e-23,-10.007364,0.0,"shared entry via kyber, impact 20.5399, reserve_weth ?; buy 0.00410735 WETH ($10.01) → 8.65e+23 raw via kyber impact 20.54%"
1789652891.5262332,0x3a4cc8c5a443f48e2fa41e45c75b1c1e9eaccba3,644,MuseKoda,B,sell_30m,time_exit,1.0,2.1342313887761943e-25,9.557223,88.4,
1789652891.5262332,0x82e4d651e5423b1aea889d7b2c51cf85cb8f9ba3,645,Euler,B,sell_30m,time_exit,1.0,2.9454638173615846e-25,9.618612,88.4,
1789652976.868845,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,stop_30,stop,1.0,3.1716862799252794e-24,2.742892,85.3,
1789652976.868845,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,stop_50,stop,1.0,3.1716862799252794e-24,2.742892,85.3,
1789652976.868845,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,cfg_ladder_stop,stop,1.0,3.1716862799252794e-24,2.742892,85.3,
1789652976.868845,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,trail_30,trail,1.0,3.1716862799252794e-24,2.742892,85.3,
1789652976.868845,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,trail_50,trail,1.0,3.1716862799252794e-24,2.742892,85.3,
1789652976.868845,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,tp2_half_trail30,trail,1.0,3.1716862799252794e-24,2.742892,85.3,
1789652976.868845,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,tp2_half_stop50_6h,stop,1.0,3.1716862799252794e-24,2.742892,85.3,
1789652976.868845,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,cfg_ladder_trail30_6h,trail,1.0,3.1716862799252794e-24,2.742892,85.3,
1789652976.868845,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,ctl_exit_immediately,time_exit,1.0,3.1716862799252794e-24,2.742892,85.3,
1789653062.156943,0xa3602804e096cb73bd8344afc1ff3f3390b899c5,659,PEZ,B,*,buy,1.0,1.6350096462335793e-22,-10.000843,0.0,"shared entry via kyber, impact 1.9323, reserve_weth ?; buy 0.00408682 WETH ($10.00) → 6.12e+22 raw via kyber impact 1.93%"
1789653062.156943,0x81fc8e7ce649dc47761265c3c60c2f55961863ca,649,LINO,B,sell_15m,time_exit,1.0,1.0748056640936302e-22,9.114338,85.3,
1789653062.156943,0x806789182590f4ce5ffc91c70b2b50c8cd6cd440,650,MUSEASTRA,B,sell_15m,time_exit,1.0,5.644055850097466e-24,0.597378,85.3,
1789653156.7991092,0x76b42ab9e901c05bba26b1e780077bdfb89f5715,637,FUN,A,sell_1h,time_exit,1.0,1.070176365562209e-22,6.883204,94.6,
1789653156.7991092,0x3b4a0048a00787a644932cd648faa043410c163e,647,SIRIUS,B,sell_30m,time_exit,1.0,4.591657770936409e-22,9.162424,94.6,
1789653156.7991092,0xa3602804e096cb73bd8344afc1ff3f3390b899c5,659,PEZ,B,ctl_exit_immediately,time_exit,1.0,1.602284800266276e-22,9.800676,94.6,
1789653330.547312,0x3e4280dcb6f9d1b320a420c2f7bccf9bc65fe6f4,660,RAGE,B,*,buy_failed,0.0,0.0,0.0,0,"no route at alert — not opened; ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789653330.547312,0xa156048aa84d13b1de40dfa8288d28b2593fc35c,661,XBOW,B,*,buy,1.0,1.581935859020663e-21,-9.981239,0.0,"shared entry via kyber, impact -0.7569, reserve_weth ?; buy 0.00407616 WETH ($9.98) → 6.31e+21 raw via kyber impact -0.76%"
1789653330.547312,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,*,buy,1.0,5.957622386813534e-23,-9.995487,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; buy 0.00407616 WETH ($10.00) → 1.68e+23 raw via kyber impact 100.00%"
1789653330.547312,0x24d8657e10af588b12de3e102a116f77b9e35ee8,653,GWOOD,B,sell_15m,time_exit,1.0,5.4644776732119186e-21,9.906329,85.7,
1789653444.3031712,0xa156048aa84d13b1de40dfa8288d28b2593fc35c,661,XBOW,B,ctl_exit_immediately,time_exit,1.0,1.5857250016302918e-21,10.005146,113.8,
1789653444.3031712,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,stop_30,stop,1.0,6.145557155624356e-27,0.001031,113.8,
1789653444.3031712,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,stop_50,stop,1.0,6.145557155624356e-27,0.001031,113.8,
1789653444.3031712,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,cfg_ladder_stop,stop,1.0,6.145557155624356e-27,0.001031,113.8,
1789653444.3031712,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,trail_30,trail,1.0,6.145557155624356e-27,0.001031,113.8,
1789653444.3031712,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,trail_50,trail,1.0,6.145557155624356e-27,0.001031,113.8,
1789653444.3031712,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,tp2_half_trail30,trail,1.0,6.145557155624356e-27,0.001031,113.8,
1789653444.3031712,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,tp2_half_stop50_6h,stop,1.0,6.145557155624356e-27,0.001031,113.8,
1789653444.3031712,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,cfg_ladder_trail30_6h,trail,1.0,6.145557155624356e-27,0.001031,113.8,
1789653444.3031712,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,ctl_exit_immediately,time_exit,1.0,6.145557155624356e-27,0.001031,113.8,
1789653537.297487,0xec497635e56cb3d1cc316c0ca6085a2f1124e4b6,648,GROKBOOK,B,sell_30m,time_exit,1.0,9.069576526512444e-23,7.489532,93.0,
1789653628.60537,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,*,buy,1.0,4.52795685582041e-22,-10.008393,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; buy 0.00407251 WETH ($10.01) → 2.21e+22 raw via kyber impact 100.00%"
1789653628.60537,0x2bf8019cd27709d008c27bd227ae83f1b9e87210,664,NMS,B,*,buy_failed,0.0,0.0,0.0,0,"no route at alert — not opened; ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789653628.60537,0xd9510867d59b84ff815d349759a64236f996ff4b,654,Perpex,B,sell_15m,time_exit,1.0,1.1161908549631632e-22,7.934969,91.3,
1789653628.60537,0x7172362ae742d94981e209c5cba3ff3e99ba08f6,655,LAUNCHOOD,B,sell_15m,time_exit,1.0,3.472538179347041e-23,8.99671,91.3,
1789653628.60537,0xceec061929b32bce8bbd75ed3e6d02518cc4cdd1,656,MUSEX,B,sell_15m,time_exit,1.0,2.300123708394485e-23,8.648879,91.3,
1789653628.60537,0xafbdf80d8455cedddd7635590c61c4f6bf6010a2,657,FOSSIL,B,sell_15m,time_exit,1.0,7.016877317625923e-23,10.309142,91.3,
1789653728.7180061,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,stop_30,stop,1.0,4.627789999808945e-25,0.010229,100.1,
1789653728.7180061,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,stop_50,stop,1.0,4.627789999808945e-25,0.010229,100.1,
1789653728.7180061,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,cfg_ladder_stop,stop,1.0,4.627789999808945e-25,0.010229,100.1,
1789653728.7180061,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,trail_30,trail,1.0,4.627789999808945e-25,0.010229,100.1,
1789653728.7180061,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,trail_50,trail,1.0,4.627789999808945e-25,0.010229,100.1,
1789653728.7180061,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,tp2_half_trail30,trail,1.0,4.627789999808945e-25,0.010229,100.1,
1789653728.7180061,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,tp2_half_stop50_6h,stop,1.0,4.627789999808945e-25,0.010229,100.1,
1789653728.7180061,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,cfg_ladder_trail30_6h,trail,1.0,4.627789999808945e-25,0.010229,100.1,
1789653728.7180061,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,ctl_exit_immediately,time_exit,1.0,4.627789999808945e-25,0.010229,100.1,
1789653818.989747,0xe99442ba8a3686281c41d1024ac4d0af18e5fca9,658,AGRIPPA,B,sell_15m,time_exit,1.0,3.1492539665857994e-24,2.723492,90.3,
1789653908.155444,0x711c00734eef82d61f632c1856baf900b7f46a0d,665,ALX,B,*,buy,1.0,1.026354577065766e-23,-10.01469,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; buy 0.00408017 WETH ($10.01) → 9.76e+23 raw via kyber impact 100.00%"
1789653908.155444,0x2103faa9d1762e27a716c61718b3acf3ec1f9bf1,666,FOX,B,*,buy,1.0,9.660065371750411e-22,-10.01469,0.0,"shared entry via kyber, impact 1.0010, reserve_weth ?; buy 0.00408017 WETH ($10.01) → 1.04e+22 raw via kyber impact 1.00%"
1789653908.155444,0x9eb6320acf3edc4d109af7b6e01054df11ee1e18,667,WORLDCOIN,B,*,buy,1.0,3.342312248744795e-23,-10.01469,0.0,"shared entry via kyber, impact -45.3268, reserve_weth ?; buy 0.00408017 WETH ($10.01) → 3e+23 raw via kyber impact -45.33%"
1789653908.155444,0xa74a94c15b95f8d5f3abdd2db00f6c7384037b55,638,Aria,B,sell_1h,time_exit,1.0,6.99358998086829e-22,7.793456,89.2,
1789653908.155444,0x727e02c785d3dd40148ff0a831aee55990711e18,639,WU,B,sell_1h,time_exit,1.0,2.1417449966281507e-22,9.575734,89.2,
1789654009.733202,0x81fc8e7ce649dc47761265c3c60c2f55961863ca,649,LINO,B,sell_30m,time_exit,1.0,1.0890184740417963e-22,9.234863,101.6,
1789654009.733202,0x806789182590f4ce5ffc91c70b2b50c8cd6cd440,650,MUSEASTRA,B,sell_30m,time_exit,1.0,4.2905918052183256e-24,0.454125,101.6,
1789654009.733202,0xa3602804e096cb73bd8344afc1ff3f3390b899c5,659,PEZ,B,sell_15m,time_exit,1.0,1.7078192209247467e-22,10.446197,101.6,
1789654009.733202,0x711c00734eef82d61f632c1856baf900b7f46a0d,665,ALX,B,ctl_exit_immediately,time_exit,1.0,1.0226418399681762e-23,9.978463,101.6,
1789654009.733202,0x2103faa9d1762e27a716c61718b3acf3ec1f9bf1,666,FOX,B,ctl_exit_immediately,time_exit,1.0,9.449751913824091e-22,9.796656,101.6,
1789654009.733202,0x9eb6320acf3edc4d109af7b6e01054df11ee1e18,667,WORLDCOIN,B,ctl_exit_immediately,time_exit,1.0,3.22840762097013e-23,9.673394,101.6,
1789654112.4574971,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,668,MUSEASTRA,B,*,buy,1.0,5.293372429049937e-23,-9.990002,0.0,"shared entry via kyber, impact 10.6354, reserve_weth ?; buy 0.00407721 WETH ($9.99) → 1.89e+23 raw via kyber impact 10.64%"
1789654112.4574971,0x6ffba57874c2fb9231f08c8bdd74e1ca6740d7b0,669,ODDS,B,*,buy,1.0,5.487238670408657e-23,-9.990002,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; buy 0.00407721 WETH ($9.99) → 1.82e+23 raw via kyber impact 100.00%"
1789654112.4574971,0x250ed85350709a94a17048c4055590449fcba618,670,WAR,A,*,buy,1.0,1.654710231576193e-22,-9.990002,0.0,"shared entry via kyber, impact -4.5177, reserve_weth ?; buy 0.00407721 WETH ($9.99) → 6.04e+22 raw via kyber impact -4.52%"
1789654112.4574971,0x9eb6320acf3edc4d109af7b6e01054df11ee1e18,667,WORLDCOIN,B,stop_30,stop,1.0,2.196185047745391e-23,6.580508,102.7,
1789654112.4574971,0x9eb6320acf3edc4d109af7b6e01054df11ee1e18,667,WORLDCOIN,B,trail_30,trail,1.0,2.196185047745391e-23,6.580508,102.7,
1789654112.4574971,0x9eb6320acf3edc4d109af7b6e01054df11ee1e18,667,WORLDCOIN,B,tp2_half_trail30,trail,1.0,2.196185047745391e-23,6.580508,102.7,
1789654112.4574971,0x9eb6320acf3edc4d109af7b6e01054df11ee1e18,667,WORLDCOIN,B,cfg_ladder_trail30_6h,trail,1.0,2.196185047745391e-23,6.580508,102.7,
1789654219.832014,0x24d8657e10af588b12de3e102a116f77b9e35ee8,653,GWOOD,B,sell_30m,time_exit,1.0,5.500467259236714e-21,9.971573,107.4,
1789654219.832014,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,668,MUSEASTRA,B,ctl_exit_immediately,time_exit,1.0,6.187208404551019e-23,11.676908,107.4,
1789654219.832014,0x6ffba57874c2fb9231f08c8bdd74e1ca6740d7b0,669,ODDS,B,ctl_exit_immediately,time_exit,1.0,4.9388387416304e-23,8.991591,107.4,
1789654219.832014,0x250ed85350709a94a17048c4055590449fcba618,670,WAR,A,ctl_exit_immediately,time_exit,1.0,1.6061968185195935e-22,9.697111,107.4,
1789654319.410437,0x35edd3c7c80117bb64e10ec826406feb23bebec6,640,OZZY,B,sell_1h,time_exit,1.0,2.192646734442015e-23,9.79258,99.6,
1789654319.410437,0xfb840929950539dbce398c2f63519680425b7ba3,641,MUSEMOMO,B,sell_1h,time_exit,1.0,1.4556032947681845e-25,8.184101,99.6,
1789654319.410437,0xceec061929b32bce8bbd75ed3e6d02518cc4cdd1,656,MUSEX,B,ctl_random_exit,random_exit,1.0,2.0210468248321705e-23,7.5995,99.6,
1789654319.410437,0xa156048aa84d13b1de40dfa8288d28b2593fc35c,661,XBOW,B,sell_15m,time_exit,1.0,1.578100950520203e-21,9.957042,99.6,
1789654319.410437,0x1c02023ef8247090b94ad101f52ec2dc65176166,662,MEMEFIGHTER,B,sell_15m,time_exit,1.0,4.806104972032529e-27,0.000806,99.6,
1789654319.410437,0x6ffba57874c2fb9231f08c8bdd74e1ca6740d7b0,669,ODDS,B,stop_30,stop,1.0,3.4162979942428694e-23,6.219672,99.6,
1789654319.410437,0x6ffba57874c2fb9231f08c8bdd74e1ca6740d7b0,669,ODDS,B,trail_30,trail,1.0,3.4162979942428694e-23,6.219672,99.6,
1789654319.410437,0x6ffba57874c2fb9231f08c8bdd74e1ca6740d7b0,669,ODDS,B,tp2_half_trail30,trail,1.0,3.4162979942428694e-23,6.219672,99.6,
1789654319.410437,0x6ffba57874c2fb9231f08c8bdd74e1ca6740d7b0,669,ODDS,B,cfg_ladder_trail30_6h,trail,1.0,3.4162979942428694e-23,6.219672,99.6,
1789654427.156559,0x6ffba57874c2fb9231f08c8bdd74e1ca6740d7b0,669,ODDS,B,stop_50,stop,1.0,1.85385845898742e-23,3.375113,107.7,
1789654427.156559,0x6ffba57874c2fb9231f08c8bdd74e1ca6740d7b0,669,ODDS,B,cfg_ladder_stop,stop,1.0,1.85385845898742e-23,3.375113,107.7,
1789654427.156559,0x6ffba57874c2fb9231f08c8bdd74e1ca6740d7b0,669,ODDS,B,trail_50,trail,1.0,1.85385845898742e-23,3.375113,107.7,
1789654427.156559,0x6ffba57874c2fb9231f08c8bdd74e1ca6740d7b0,669,ODDS,B,tp2_half_stop50_6h,stop,1.0,1.85385845898742e-23,3.375113,107.7,
1789654544.070472,0x023e26f8104c4566f24c30334bc8369ed3f1c60b,642,CFPX,B,sell_1h,time_exit,1.0,2.706132818476461e-23,10.688486,116.9,
1789654544.070472,0xd9510867d59b84ff815d349759a64236f996ff4b,654,Perpex,B,sell_30m,time_exit,1.0,1.1768560671143155e-22,8.366236,116.9,
1789654544.070472,0x7172362ae742d94981e209c5cba3ff3e99ba08f6,655,LAUNCHOOD,B,sell_30m,time_exit,1.0,3.707979863382438e-23,9.606696,116.9,
1789654544.070472,0xceec061929b32bce8bbd75ed3e6d02518cc4cdd1,656,MUSEX,B,sell_30m,time_exit,1.0,2.023668084464253e-23,7.609356,116.9,
1789654544.070472,0xafbdf80d8455cedddd7635590c61c4f6bf6010a2,657,FOSSIL,B,sell_30m,time_exit,1.0,7.124822075622586e-23,10.467733,116.9,
1789654544.070472,0x0109fca9a3460f6cbb64bdd15a760a65a8b64c33,663,GIN-CHAN,B,sell_15m,time_exit,1.0,4.659115597528527e-25,0.010298,116.9,
1789654544.070472,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,668,MUSEASTRA,B,stop_30,stop,1.0,6.267953997622939e-24,1.18293,116.9,
1789654544.070472,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,668,MUSEASTRA,B,stop_50,stop,1.0,6.267953997622939e-24,1.18293,116.9,
1789654544.070472,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,668,MUSEASTRA,B,cfg_ladder_stop,stop,1.0,6.267953997622939e-24,1.18293,116.9,
1789654544.070472,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,668,MUSEASTRA,B,trail_30,trail,1.0,6.267953997622939e-24,1.18293,116.9,
1789654544.070472,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,668,MUSEASTRA,B,trail_50,trail,1.0,6.267953997622939e-24,1.18293,116.9,
1789654544.070472,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,668,MUSEASTRA,B,tp2_half_trail30,trail,1.0,6.267953997622939e-24,1.18293,116.9,
1789654544.070472,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,668,MUSEASTRA,B,tp2_half_stop50_6h,stop,1.0,6.267953997622939e-24,1.18293,116.9,
1789654544.070472,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,668,MUSEASTRA,B,cfg_ladder_trail30_6h,trail,1.0,6.267953997622939e-24,1.18293,116.9,
1789654648.978038,0x0779369854d3ecdea927206718ffd7730c67b71f,671,RAREFRIENDS,B,*,buy,1.0,3.711736473411394e-21,-10.007398,0.0,"shared entry via kyber, impact 1.1857, reserve_weth ?; buy 0.00403947 WETH ($10.01) → 2.7e+21 raw via kyber impact 1.19%"
1789654648.978038,0x8c08ff1cc49744abe906d7a69ccf4c70da4b2712,672,MUSEASTRA,A,*,buy,1.0,6.33641393748401e-24,-10.007398,0.0,"shared entry via kyber, impact 100.0000, reserve_weth ?; buy 0.00403947 WETH ($10.01) → 1.58e+24 raw via kyber impact 100.00%"
1789654756.1661382,0x3a4cc8c5a443f48e2fa41e45c75b1c1e9eaccba3,644,MuseKoda,B,sell_1h,time_exit,1.0,2.165800476647398e-25,9.698592,107.2,
1789654756.1661382,0x82e4d651e5423b1aea889d7b2c51cf85cb8f9ba3,645,Euler,B,sell_1h,time_exit,1.0,2.953263010871084e-25,9.644081,107.2,
